order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_line_amount,created_at,updated_at
1497,509,54,2,393.78,59.53,728.03,2023-04-27 10:11:26,2023-05-03 16:21:31
1498,510,36,3,81.83,31.58,213.91,2025-06-27 03:57:36,2025-07-03 22:04:07
1499,510,87,2,463.51,256.94,670.08,2023-11-20 21:18:18,2023-11-22 01:31:41
1500,511,55,2,134.38,46.59,222.17,2023-07-09 18:57:07,2023-07-13 15:39:04
1501,511,13,5,480.48,433.74,1968.66,2024-12-06 18:50:55,2024-12-11 11:14:51
1502,511,17,1,47.76,9.03,38.73,2024-08-02 04:41:55,2024-08-08 05:17:42
1503,511,14,3,286.45,95.26,764.09,2023-11-27 01:45:16,2023-11-30 17:15:55
1504,511,32,2,447.06,144.30,749.82,2024-05-16 20:15:03,2024-05-20 11:58:13
1505,512,69,3,210.97,165.64,467.27,2023-07-22 05:51:04,2023-07-28 23:16:15
1506,512,13,5,339.15,97.54,1598.21,2025-04-13 04:01:55,2025-04-16 18:19:31
1507,512,35,3,102.92,4.53,304.23,2023-08-15 08:38:33,2023-08-16 11:00:36
1508,512,97,3,408.74,190.80,1035.42,2025-10-12 20:27:28,2025-10-14 21:01:07
1509,512,24,2,302.95,51.36,554.54,2023-11-19 01:34:20,2023-11-25 01:05:44
1510,513,75,1,306.16,16.31,289.85,2023-02-22 19:06:36,2023-02-27 19:31:57
1511,513,71,5,29.81,19.52,129.53,2023-07-09 16:37:16,2023-07-12 15:29:52
1512,513,62,1,482.88,133.90,348.98,2025-04-07 06:30:56,2025-04-08 12:25:06
1513,514,103,3,198.28,97.39,497.45,2025-07-28 22:17:10,2025-08-03 07:58:37
1514,514,115,4,454.92,26.72,1792.96,2025-07-05 14:47:30,2025-07-08 20:34:45
1515,514,12,1,123.20,2.28,120.92,2024-02-09 04:03:20,2024-02-10 10:35:18
1516,514,25,4,290.19,264.83,895.93,2024-10-03 02:49:43,2024-10-09 21:33:58
1517,514,41,1,61.81,5.34,56.47,2024-05-30 13:41:26,2024-05-30 20:29:22
1518,515,68,2,7.84,0.90,14.78,2024-01-22 07:15:23,2024-01-26 14:58:55
1519,515,36,5,52.29,31.69,229.76,2024-03-27 05:16:28,2024-04-02 15:59:11
1520,516,45,2,437.92,252.87,622.97,2024-06-10 15:54:10,2024-06-11 15:43:38
1521,516,80,5,192.83,56.00,908.15,2025-09-21 02:43:25,2025-09-21 15:09:24
1522,516,118,5,219.51,137.98,959.57,2023-01-26 13:15:38,2023-01-28 21:15:01
1523,516,61,5,43.35,62.83,153.92,2023-08-31 04:30:37,2023-08-31 20:00:49
1524,517,82,4,149.81,133.00,466.24,2024-09-03 02:40:10,2024-09-05 04:16:28
1525,517,113,1,251.20,19.60,231.60,2025-04-24 16:02:36,2025-04-28 15:19:54
1526,517,66,4,456.69,93.67,1733.09,2025-08-23 01:05:22,2025-08-29 20:00:03
1527,517,86,4,484.36,270.98,1666.46,2025-01-02 07:04:19,2025-01-05 06:15:11
1528,517,1,1,414.92,95.70,319.22,2025-01-16 01:28:24,2025-01-16 09:55:08
1529,518,90,4,126.52,9.44,496.64,2023-09-10 11:27:39,2023-09-15 22:08:23
1530,518,66,4,223.22,171.56,721.32,2024-07-02 16:03:50,2024-07-04 09:59:40
1531,518,91,4,354.59,291.71,1126.65,2023-10-15 23:25:33,2023-10-20 00:40:25
1532,518,4,3,487.56,193.28,1269.40,2025-09-09 12:04:02,2025-09-10 13:55:07
1533,518,57,2,207.88,66.82,348.94,2024-09-27 14:41:43,2024-09-29 05:06:14
1534,519,13,1,172.06,10.38,161.68,2025-05-31 16:42:37,2025-06-07 02:27:19
1535,519,95,2,283.56,51.89,515.23,2024-09-11 07:23:07,2024-09-15 12:12:15
1536,519,26,2,310.94,86.62,535.26,2023-07-11 20:28:23,2023-07-15 10:48:28
1537,519,74,5,493.97,78.05,2391.80,2024-01-03 05:04:17,2024-01-06 05:22:31
1538,519,69,4,34.09,22.45,113.91,2024-06-01 05:49:17,2024-06-06 14:21:16
1539,520,101,2,381.31,157.53,605.09,2023-03-30 07:40:32,2023-03-31 15:40:51
1540,521,91,5,171.76,60.61,798.19,2023-11-26 06:49:21,2023-11-28 14:04:56
1541,521,31,3,168.34,62.23,442.79,2024-08-13 11:50:18,2024-08-14 07:35:09
1542,521,48,2,486.55,221.45,751.65,2023-01-01 07:43:00,2023-01-05 18:37:21
1543,521,83,1,465.21,29.03,436.18,2025-08-07 13:28:13,2025-08-12 15:19:13
1544,521,89,3,445.90,249.55,1088.15,2024-07-22 16:57:15,2024-07-27 19:16:51
1545,522,57,1,71.60,2.90,68.70,2024-07-20 05:19:06,2024-07-26 11:02:24
1546,522,111,1,192.16,34.32,157.84,2025-09-23 15:42:13,2025-09-28 01:29:10
1547,522,100,4,358.37,23.76,1409.72,2023-09-01 23:16:44,2023-09-07 18:41:17
1548,522,36,4,445.74,47.02,1735.94,2024-02-14 03:06:30,2024-02-18 11:56:39
1549,523,70,2,45.25,1.27,89.23,2023-07-30 15:26:13,2023-08-05 04:29:04
1550,523,54,3,205.84,146.50,471.02,2024-11-26 07:19:18,2024-11-29 22:55:53
1551,524,78,4,298.15,186.48,1006.12,2023-11-27 12:29:51,2023-12-02 16:14:35
1552,524,30,3,302.64,42.64,865.28,2024-03-20 16:01:42,2024-03-25 23:12:20
1553,524,79,3,199.91,131.88,467.85,2025-08-05 21:08:08,2025-08-07 19:22:53
1554,524,104,3,426.89,129.88,1150.79,2023-09-17 18:04:04,2023-09-24 11:17:54
1555,524,72,2,181.35,37.27,325.43,2024-08-19 21:44:40,2024-08-25 10:36:23
1556,525,49,5,322.28,347.26,1264.14,2025-08-08 16:32:07,2025-08-11 18:16:14
1557,525,25,2,251.28,143.23,359.33,2023-01-13 15:18:59,2023-01-13 15:57:37
1558,525,23,3,276.12,207.75,620.61,2024-11-25 07:45:36,2024-11-29 19:32:13
1559,526,86,5,488.35,537.59,1904.16,2024-04-11 15:47:07,2024-04-17 16:23:31
1560,526,9,2,8.35,1.27,15.43,2025-11-10 17:07:12,2025-11-12 13:09:44
1561,527,66,5,416.85,282.20,1802.05,2024-03-13 12:28:20,2024-03-19 08:47:48
1562,527,37,5,311.32,401.19,1155.41,2023-04-23 06:00:26,2023-04-26 01:34:57
1563,527,72,3,330.67,293.75,698.26,2025-05-29 17:23:55,2025-06-01 10:01:49
1564,528,97,2,209.25,69.50,349.00,2025-06-26 11:41:22,2025-06-27 05:41:50
1565,528,74,1,82.37,23.41,58.96,2023-08-05 05:51:37,2023-08-07 05:41:33
1566,528,44,4,261.63,211.69,834.83,2025-05-29 23:29:51,2025-06-03 19:44:21
1567,528,36,1,421.75,25.32,396.43,2023-11-05 13:26:00,2023-11-07 09:58:49
1568,529,12,3,219.36,120.23,537.85,2024-01-23 05:42:27,2024-01-23 21:51:08
1569,529,6,1,107.26,2.05,105.21,2025-01-17 08:21:08,2025-01-21 13:29:36
1570,530,96,1,447.18,40.24,406.94,2023-10-21 22:02:14,2023-10-22 10:34:23
1571,530,22,5,451.25,644.96,1611.29,2025-05-07 18:58:59,2025-05-12 13:25:38
1572,531,58,5,103.67,50.22,468.13,2024-10-11 19:39:23,2024-10-13 09:36:17
1573,531,32,1,277.26,30.68,246.58,2025-02-16 08:45:57,2025-02-16 10:42:36
1574,531,52,5,140.00,39.48,660.52,2024-08-04 06:58:06,2024-08-04 22:19:24
1575,532,110,1,322.62,8.95,313.67,2025-03-04 16:28:43,2025-03-07 00:37:32
1576,533,48,1,198.52,4.85,193.67,2025-11-18 18:34:55,2025-11-24 14:53:53
1577,533,49,5,82.38,103.19,308.71,2023-10-28 23:06:35,2023-11-04 09:51:53
1578,533,37,1,258.38,3.98,254.40,2025-09-05 11:54:28,2025-09-07 11:05:23
1579,533,84,5,106.19,75.28,455.67,2024-06-02 06:07:31,2024-06-02 18:22:47
1580,534,31,5,377.97,449.54,1440.31,2025-08-15 09:10:48,2025-08-17 02:43:22
1581,534,62,5,127.06,152.90,482.40,2025-10-07 01:13:43,2025-10-13 20:06:17
1582,535,60,5,96.84,111.82,372.38,2023-09-28 10:07:45,2023-10-03 11:23:40
1583,535,72,4,30.52,32.17,89.91,2023-09-05 19:14:06,2023-09-07 03:16:50
1584,535,63,5,340.94,331.74,1372.96,2024-12-16 01:28:43,2024-12-20 02:13:14
1585,535,74,5,358.47,377.43,1414.92,2023-10-09 22:19:10,2023-10-11 20:03:28
1586,536,100,2,344.75,30.11,659.39,2025-02-02 09:28:56,2025-02-06 05:34:22
1587,536,21,3,99.66,0.46,298.52,2025-08-21 13:22:51,2025-08-26 16:48:10
1588,536,51,4,133.49,95.03,438.93,2023-10-25 14:50:16,2023-10-29 17:54:38
1589,536,120,4,362.98,405.41,1046.51,2023-05-15 09:28:21,2023-05-20 19:28:46
1590,537,1,3,479.95,345.39,1094.46,2025-01-12 13:33:30,2025-01-18 15:07:31
1591,537,108,1,362.32,32.34,329.98,2023-05-05 00:04:23,2023-05-11 10:50:58
1592,537,90,3,402.18,360.42,846.12,2024-07-18 06:09:45,2024-07-23 21:38:09
1593,538,15,2,490.19,14.21,966.17,2025-11-12 15:25:40,2025-11-18 19:45:37
1594,539,58,4,113.15,19.05,433.55,2024-11-28 18:41:58,2024-12-05 03:16:21
1595,539,116,3,271.25,171.50,642.25,2023-03-10 04:57:38,2023-03-12 06:05:16
1596,540,72,5,340.47,453.39,1248.96,2024-02-18 10:05:54,2024-02-21 18:20:08
1597,541,106,2,37.23,2.39,72.07,2023-06-08 07:00:13,2023-06-13 03:06:18
1598,542,16,2,486.81,12.93,960.69,2023-03-19 12:32:38,2023-03-23 22:00:22
1599,543,23,2,46.43,7.03,85.83,2023-03-14 21:35:51,2023-03-19 23:37:44
1600,544,49,5,237.40,14.08,1172.92,2023-02-28 05:18:23,2023-02-28 18:29:41
1601,544,65,4,148.61,51.94,542.50,2024-02-10 10:00:43,2024-02-16 12:13:15
1602,544,44,1,487.59,101.08,386.51,2023-08-14 11:51:08,2023-08-17 05:02:44
1603,544,103,2,198.96,49.67,348.25,2024-11-25 12:42:25,2024-11-29 16:58:52
1604,544,104,2,461.98,275.13,648.83,2024-08-31 17:12:45,2024-09-06 04:23:11
1605,545,51,5,66.08,49.36,281.04,2024-04-02 04:26:00,2024-04-07 02:05:45
1606,545,44,5,250.70,370.80,882.70,2023-04-19 00:12:24,2023-04-25 07:39:46
1607,545,22,3,478.20,399.02,1035.58,2023-09-28 01:26:54,2023-09-28 16:23:33
1608,545,21,4,101.07,39.80,364.48,2024-10-19 16:59:09,2024-10-22 10:57:10
1609,546,24,1,378.47,15.13,363.34,2025-02-14 16:25:18,2025-02-14 23:13:37
1610,546,61,2,144.77,10.46,279.08,2025-01-19 22:20:43,2025-01-25 02:52:19
1611,546,76,5,486.20,232.83,2198.17,2023-03-12 09:18:41,2023-03-18 23:09:14
1612,547,53,1,280.63,82.08,198.55,2023-09-10 01:27:39,2023-09-12 19:53:56
1613,547,20,3,499.23,152.56,1345.13,2023-05-22 02:06:03,2023-05-28 22:48:00
1614,548,99,2,438.85,37.77,839.93,2024-10-30 12:58:27,2024-10-30 18:46:41
1615,548,80,5,415.66,115.20,1963.10,2024-11-12 04:09:09,2024-11-12 14:09:51
1616,548,12,5,379.63,484.53,1413.62,2025-03-05 09:32:40,2025-03-08 09:04:24
1617,548,77,5,496.71,100.55,2383.00,2024-07-01 11:43:17,2024-07-02 03:50:18
1618,549,104,1,177.16,7.74,169.42,2025-07-31 08:07:53,2025-08-05 05:28:38
1619,549,10,5,355.71,472.15,1306.40,2024-07-20 21:31:24,2024-07-21 10:29:14
1620,549,68,4,247.82,153.90,837.38,2023-05-23 15:05:43,2023-05-28 09:29:05
1621,549,87,4,382.23,391.50,1137.42,2024-12-25 17:35:19,2024-12-29 21:11:36
1622,550,118,1,453.00,38.73,414.27,2025-08-28 12:55:51,2025-08-29 02:44:41
1623,550,113,4,59.52,5.50,232.58,2025-09-18 17:41:05,2025-09-18 21:41:12
1624,550,55,4,349.60,143.22,1255.18,2025-02-10 23:48:29,2025-02-12 08:32:58
1625,551,29,3,419.00,7.73,1249.27,2023-01-09 02:09:12,2023-01-11 02:42:26
1626,552,38,4,239.40,245.63,711.97,2024-06-06 23:13:57,2024-06-11 01:17:56
1627,553,22,2,405.55,226.75,584.35,2024-12-23 22:17:21,2024-12-27 10:53:11
1628,553,86,2,34.77,0.94,68.60,2024-07-08 06:55:37,2024-07-10 23:51:19
1629,553,104,1,499.53,29.05,470.48,2024-09-15 16:17:30,2024-09-22 02:10:53
1630,553,4,4,120.81,140.30,342.94,2024-07-03 00:11:23,2024-07-08 05:36:58
1631,553,71,4,310.40,112.01,1129.59,2023-01-06 01:23:39,2023-01-06 22:51:25
1632,554,4,5,435.17,558.04,1617.81,2024-10-02 04:00:37,2024-10-07 20:09:26
1633,554,105,1,344.52,80.41,264.11,2024-12-13 18:35:05,2024-12-20 06:21:09
1634,555,13,2,392.77,209.71,575.83,2024-09-05 04:10:28,2024-09-08 18:55:58
1635,555,80,4,42.72,11.79,159.09,2023-03-29 16:20:40,2023-04-01 08:39:09
1636,555,102,1,231.62,4.82,226.80,2023-10-23 02:10:57,2023-10-28 02:44:16
1637,556,28,3,245.18,191.66,543.88,2024-01-12 21:24:51,2024-01-16 12:23:17
1638,556,69,5,92.98,107.58,357.32,2023-06-12 09:43:20,2023-06-14 13:51:41
1639,556,109,4,368.99,224.44,1251.52,2025-06-21 07:53:14,2025-06-24 13:29:34
1640,556,89,5,389.53,216.18,1731.47,2024-04-30 16:41:08,2024-05-07 15:01:32
1641,556,88,4,211.41,82.40,763.24,2025-06-21 03:21:41,2025-06-27 20:08:56
1642,557,74,3,30.49,21.26,70.21,2025-08-04 10:11:02,2025-08-10 23:35:45
1643,557,66,3,285.45,76.85,779.50,2023-02-19 13:15:11,2023-02-20 15:28:39
1644,557,93,5,343.74,476.16,1242.54,2024-08-14 13:38:31,2024-08-18 09:02:31
1645,557,28,3,115.46,76.01,270.37,2025-02-04 02:27:37,2025-02-08 23:19:44
1646,558,28,3,191.16,11.02,562.46,2025-07-30 20:40:28,2025-08-05 17:29:44
1647,558,105,1,226.46,65.49,160.97,2024-02-25 02:26:31,2024-02-27 00:35:01
1648,558,22,5,471.67,262.14,2096.21,2023-09-18 19:24:28,2023-09-22 14:08:19
1649,558,106,5,166.37,29.95,801.90,2025-03-29 04:29:01,2025-04-01 01:21:49
1650,559,54,5,329.04,35.24,1609.96,2024-07-11 10:22:08,2024-07-14 13:25:35
1651,559,81,1,344.42,75.97,268.45,2023-07-17 17:39:24,2023-07-20 07:46:50
1652,559,19,3,330.83,209.26,783.23,2025-01-11 14:53:02,2025-01-12 10:06:28
1653,560,65,5,472.81,124.64,2239.41,2023-10-29 06:37:05,2023-10-29 20:35:30
1654,560,103,2,489.45,115.62,863.28,2025-06-02 16:57:06,2025-06-04 02:24:59
1655,560,18,5,447.69,248.22,1990.23,2024-11-13 19:27:55,2024-11-19 14:56:12
1656,560,62,3,283.56,176.53,674.15,2023-10-10 11:38:16,2023-10-14 15:08:38
1657,561,97,5,476.21,303.50,2077.55,2024-07-01 03:05:37,2024-07-02 08:41:49
1658,561,72,4,101.04,47.68,356.48,2025-08-15 23:03:04,2025-08-19 07:20:48
1659,561,74,1,167.43,45.25,122.18,2023-07-19 12:18:52,2023-07-24 09:19:45
1660,562,64,1,493.74,74.13,419.61,2023-11-03 02:22:00,2023-11-06 21:32:39
1661,562,91,4,331.13,306.55,1017.97,2023-01-15 17:21:17,2023-01-20 04:17:49
1662,562,20,3,127.83,28.32,355.17,2025-05-23 08:38:01,2025-05-29 09:05:43
1663,562,112,2,409.15,32.81,785.49,2024-09-27 13:51:17,2024-10-03 22:52:36
1664,563,28,5,266.01,198.17,1131.88,2023-06-22 18:20:29,2023-06-28 03:40:29
1665,563,32,3,420.88,326.31,936.33,2023-06-08 02:13:37,2023-06-10 18:52:15
1666,563,98,1,393.71,99.94,293.77,2024-05-19 16:49:40,2024-05-22 06:46:23
1667,563,97,3,474.39,298.25,1124.92,2023-01-17 22:53:11,2023-01-18 13:10:12
1668,563,70,4,465.70,24.59,1838.21,2025-02-12 11:21:31,2025-02-15 00:37:10
1669,564,23,1,342.79,74.51,268.28,2023-06-29 18:35:21,2023-07-06 14:15:53
1670,564,16,3,471.63,384.53,1030.36,2025-08-28 00:23:37,2025-08-28 22:18:04
1671,565,21,4,404.77,134.21,1484.87,2024-10-31 05:47:08,2024-11-03 02:26:02
1672,565,84,2,483.15,100.23,866.07,2023-03-26 15:46:50,2023-04-01 17:02:20
1673,565,52,3,94.10,9.91,272.39,2025-09-06 22:29:15,2025-09-13 16:56:27
1674,565,93,1,401.21,95.12,306.09,2024-06-19 01:15:10,2024-06-21 17:36:24
1675,566,39,3,462.12,99.30,1287.06,2023-01-28 19:40:18,2023-02-04 17:18:34
1676,566,100,5,441.48,398.51,1808.89,2025-07-22 18:51:47,2025-07-24 16:24:49
1677,566,35,2,459.22,114.74,803.70,2023-10-21 07:33:25,2023-10-24 17:05:25
1678,566,55,3,213.63,68.29,572.60,2023-10-19 13:52:58,2023-10-25 13:24:55
1679,567,92,5,401.46,210.92,1796.38,2025-07-26 23:54:49,2025-08-02 19:08:25
1680,567,95,5,60.72,19.64,283.96,2023-07-22 14:41:31,2023-07-23 14:35:19
1681,567,31,3,37.70,12.50,100.60,2023-08-31 18:54:04,2023-09-01 13:10:32
1682,567,82,3,261.10,33.87,749.43,2025-07-14 01:47:14,2025-07-20 09:06:51
1683,568,10,4,434.15,430.66,1305.94,2023-10-31 16:28:10,2023-11-06 04:17:30
1684,568,41,2,335.89,21.76,650.02,2024-06-23 17:35:48,2024-06-28 15:17:27
1685,569,59,4,363.54,284.93,1169.23,2025-10-05 03:36:37,2025-10-06 18:23:25
1686,569,62,2,395.99,64.47,727.51,2025-11-23 16:05:51,2025-11-29 21:40:51
1687,570,92,4,129.04,58.46,457.70,2024-02-09 11:49:09,2024-02-12 10:07:03
1688,570,71,1,344.52,39.06,305.46,2025-09-16 11:07:40,2025-09-23 06:03:39
1689,570,43,3,303.08,13.49,895.75,2025-03-11 01:32:35,2025-03-14 17:45:06
1690,571,23,5,437.53,156.42,2031.23,2023-01-22 01:43:24,2023-01-24 11:12:48
1691,572,100,5,320.48,6.54,1595.86,2023-11-23 14:32:18,2023-11-27 02:07:40
1692,572,16,2,29.51,11.90,47.12,2023-02-08 20:56:42,2023-02-09 19:54:03
1693,572,46,4,141.64,126.36,440.20,2024-07-20 09:27:12,2024-07-21 18:00:58
1694,572,97,4,435.06,280.06,1460.18,2023-10-26 11:10:44,2023-11-01 09:13:59
1695,573,48,3,32.87,11.91,86.70,2024-09-28 10:32:07,2024-09-30 21:26:23
1696,573,64,2,495.19,2.57,987.81,2023-03-04 17:23:16,2023-03-07 23:16:00
1697,573,82,4,496.17,108.55,1876.13,2024-01-21 21:06:06,2024-01-27 22:04:03
1698,573,119,3,380.76,211.56,930.72,2023-06-13 10:55:02,2023-06-19 17:03:04
1699,574,14,3,246.68,16.81,723.23,2023-09-03 21:24:12,2023-09-08 01:22:58
1700,575,67,5,232.40,22.95,1139.05,2024-11-27 05:34:40,2024-11-28 02:53:55
1701,575,31,1,404.00,119.22,284.78,2023-06-04 17:49:41,2023-06-07 17:24:17
1702,576,56,5,347.62,460.55,1277.55,2024-03-16 07:29:04,2024-03-22 23:00:52
1703,577,22,5,411.30,135.72,1920.78,2025-01-21 03:31:36,2025-01-25 04:28:46
1704,577,62,3,271.61,68.30,746.53,2023-04-27 17:35:52,2023-04-27 18:34:06
1705,578,73,2,108.29,40.78,175.80,2025-08-07 15:23:19,2025-08-08 21:32:23
1706,579,16,1,440.01,86.97,353.04,2025-09-24 19:59:14,2025-09-25 20:22:31
1707,579,5,2,154.69,52.09,257.29,2025-07-23 17:09:11,2025-07-25 07:31:43
1708,579,45,5,442.73,488.31,1725.34,2025-03-15 21:24:05,2025-03-22 17:57:23
1709,580,100,4,438.45,104.44,1649.36,2024-10-26 07:50:42,2024-10-27 09:19:52
1710,581,60,1,28.72,1.61,27.11,2023-04-14 02:23:09,2023-04-19 02:11:00
1711,582,50,4,147.87,89.73,501.75,2024-02-20 18:19:56,2024-02-26 20:14:57
1712,582,116,2,249.35,136.72,361.98,2025-03-18 19:06:17,2025-03-20 15:39:11
1713,582,34,4,27.65,23.26,87.34,2024-05-26 00:53:52,2024-05-29 12:17:27
1714,583,65,3,105.33,66.99,249.00,2023-12-26 23:57:51,2023-12-31 11:21:50
1715,584,2,4,351.53,122.93,1283.19,2024-01-21 20:40:38,2024-01-23 05:21:57
1716,584,92,5,37.54,12.33,175.37,2023-11-11 01:21:06,2023-11-14 01:46:10
1717,584,115,5,6.09,0.48,29.97,2024-04-03 14:01:42,2024-04-09 10:11:58
1718,584,59,5,384.40,481.30,1440.70,2024-05-17 03:56:42,2024-05-20 01:52:15
1719,584,110,5,290.53,374.62,1078.03,2024-01-12 16:52:33,2024-01-16 17:10:07
1720,585,116,5,163.58,211.26,606.64,2025-05-28 04:46:43,2025-06-01 20:47:06
1721,585,90,5,286.51,358.90,1073.65,2024-02-24 19:59:27,2024-02-27 20:30:20
1722,585,67,3,162.61,23.02,464.81,2025-10-03 21:49:25,2025-10-06 19:47:22
1723,585,5,3,208.45,118.12,507.23,2025-08-02 21:51:41,2025-08-03 22:13:51
1724,586,111,2,400.00,136.28,663.72,2023-11-23 05:50:10,2023-11-26 22:26:27
1725,587,17,5,384.73,502.74,1420.91,2025-06-19 05:15:29,2025-06-19 05:23:51
1726,587,6,4,421.45,432.80,1253.00,2024-01-09 04:56:57,2024-01-12 04:22:16
1727,587,60,4,60.27,10.32,230.76,2025-05-24 06:07:26,2025-05-26 13:05:15
1728,587,80,5,423.41,596.68,1520.37,2023-06-09 18:20:18,2023-06-11 19:53:25
1729,588,25,3,297.65,96.79,796.16,2024-11-06 22:45:08,2024-11-11 16:22:05
1730,588,6,3,274.23,54.56,768.13,2024-04-08 21:36:58,2024-04-15 20:15:40
1731,588,58,4,211.44,86.10,759.66,2025-09-24 05:44:20,2025-09-29 18:59:36
1732,589,90,1,60.41,9.32,51.09,2024-02-08 06:55:35,2024-02-11 07:23:38
1733,590,85,5,458.51,401.76,1890.79,2024-10-09 17:14:39,2024-10-11 18:57:25
1734,590,79,4,303.47,76.52,1137.36,2023-03-21 17:34:34,2023-03-27 02:49:35
1735,591,70,4,375.48,293.80,1208.12,2023-12-18 09:11:12,2023-12-20 21:50:43
1736,591,99,1,465.21,74.48,390.73,2024-06-11 02:37:08,2024-06-15 07:15:42
1737,591,12,5,170.50,19.46,833.04,2023-11-13 15:00:10,2023-11-15 04:43:51
1738,591,11,4,43.89,17.27,158.29,2023-03-08 11:41:52,2023-03-10 15:38:43
1739,592,70,3,154.26,109.35,353.43,2024-12-14 09:51:27,2024-12-17 16:54:39
1740,592,80,4,120.96,107.41,376.43,2023-01-15 23:14:06,2023-01-19 20:33:27
1741,592,94,3,269.91,141.93,667.80,2024-08-22 00:34:05,2024-08-23 22:11:39
1742,592,62,5,169.43,238.83,608.32,2023-03-16 15:49:24,2023-03-21 11:46:33
1743,593,54,3,75.26,21.39,204.39,2023-04-18 11:35:07,2023-04-19 07:32:14
1744,593,63,3,382.90,193.69,955.01,2024-02-24 04:26:38,2024-02-28 00:19:48
1745,593,42,5,55.98,9.61,270.29,2024-01-04 16:12:23,2024-01-09 17:28:20
1746,594,42,3,18.69,3.81,52.26,2025-05-11 04:25:34,2025-05-11 11:14:14
1747,595,40,5,187.67,45.70,892.65,2024-09-08 05:28:46,2024-09-11 07:08:14
1748,595,56,4,309.91,122.53,1117.11,2025-08-08 06:07:52,2025-08-12 21:30:57
1749,595,55,5,472.27,287.24,2074.11,2024-01-14 10:30:18,2024-01-16 21:27:30
1750,595,60,1,23.89,0.28,23.61,2025-08-31 04:55:17,2025-09-05 01:42:06
1751,595,115,2,169.60,54.76,284.44,2023-05-05 20:27:38,2023-05-10 17:20:06
1752,596,77,2,143.28,66.30,220.26,2025-06-14 07:53:59,2025-06-14 10:22:26
1753,596,68,4,283.95,87.19,1048.61,2024-10-08 06:40:17,2024-10-14 12:29:30
1754,597,63,4,81.87,55.00,272.48,2024-12-17 01:08:25,2024-12-22 09:30:45
1755,597,77,3,435.86,280.10,1027.48,2024-07-12 02:07:48,2024-07-14 09:08:36
1756,597,56,1,80.20,0.88,79.32,2023-01-03 00:02:55,2023-01-05 11:55:18
1757,598,11,2,202.48,116.38,288.58,2025-10-23 12:15:21,2025-10-29 19:12:54
1758,599,1,3,58.85,26.26,150.29,2023-11-04 19:08:00,2023-11-06 02:31:58
1759,599,34,2,13.95,5.35,22.55,2023-02-16 15:48:24,2023-02-21 06:16:32
1760,599,18,3,64.93,23.39,171.40,2025-05-07 18:47:44,2025-05-13 13:01:19
1761,599,110,3,99.62,81.83,217.03,2024-11-04 14:25:19,2024-11-10 16:59:46
1762,599,12,5,395.68,347.28,1631.12,2024-11-23 15:53:14,2024-11-24 07:18:00
1763,600,15,4,317.92,223.41,1048.27,2023-05-13 14:08:53,2023-05-13 16:15:25
1764,600,84,1,251.75,24.18,227.57,2025-09-20 00:02:11,2025-09-22 04:41:15
1765,600,115,3,299.88,175.32,724.32,2023-05-16 17:23:41,2023-05-17 13:20:24
1766,600,48,2,61.80,31.91,91.69,2023-04-11 15:21:41,2023-04-12 06:02:42
1767,600,18,5,439.77,483.59,1715.26,2024-09-12 08:10:12,2024-09-13 01:04:40
1768,601,110,1,353.38,104.59,248.79,2024-03-04 21:39:54,2024-03-10 23:18:46
1769,601,46,1,82.71,9.88,72.83,2023-08-22 13:55:38,2023-08-25 23:28:07
1770,601,70,3,109.97,66.54,263.37,2023-09-06 15:19:36,2023-09-09 11:09:04
1771,602,10,1,18.55,5.17,13.38,2024-10-28 10:57:14,2024-11-03 03:51:16
1772,603,14,5,223.24,248.13,868.07,2025-07-14 22:29:46,2025-07-15 11:33:13
1773,603,20,2,249.63,119.88,379.38,2025-01-02 07:54:10,2025-01-07 13:12:53
1774,603,11,5,51.70,19.24,239.26,2024-12-27 17:23:03,2024-12-30 09:46:08
1775,603,95,4,157.55,149.12,481.08,2025-07-18 05:27:14,2025-07-23 06:21:57
1776,604,117,3,32.15,5.33,91.12,2024-11-20 05:34:14,2024-11-26 08:10:43
1777,605,39,4,293.82,27.36,1147.92,2023-07-05 19:00:46,2023-07-07 23:00:39
1778,605,59,5,133.99,71.59,598.36,2023-08-23 18:10:52,2023-08-24 14:55:20
1779,605,102,1,235.47,11.70,223.77,2024-01-10 11:24:14,2024-01-16 11:52:09
1780,605,48,3,318.79,128.26,828.11,2024-10-19 17:00:23,2024-10-23 18:23:05
1781,606,7,2,409.70,10.30,809.10,2024-04-26 02:48:30,2024-04-26 10:43:16
1782,606,52,2,295.36,22.18,568.54,2024-04-14 16:33:35,2024-04-16 03:43:30
1783,606,93,4,332.37,148.33,1181.15,2023-01-29 23:10:15,2023-02-05 07:58:16
1784,607,88,5,54.70,22.20,251.30,2025-07-29 13:04:49,2025-07-30 11:27:45
1785,607,64,1,409.59,12.16,397.43,2023-06-17 15:50:30,2023-06-22 22:16:34
1786,607,11,3,192.12,52.11,524.25,2023-02-13 20:32:27,2023-02-19 11:35:34
1787,608,100,1,165.89,36.99,128.90,2023-09-11 22:39:32,2023-09-14 00:52:36
1788,608,78,1,327.15,91.20,235.95,2023-11-10 13:18:16,2023-11-15 00:01:26
1789,609,97,3,213.71,136.34,504.79,2023-10-09 06:12:41,2023-10-09 21:02:03
1790,609,32,2,128.78,19.97,237.59,2025-04-01 12:31:46,2025-04-07 16:22:51
1791,609,22,3,296.30,113.20,775.70,2024-12-31 01:06:47,2025-01-04 23:57:53
