customer_id,order_id,store_id,interaction_type,channel,subject,message,rating,metadata_json
198,106,2,review,support,Review #585,Sample interaction 585 of type review via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
12,13,4,page_view,store,Page View #586,Sample interaction 586 of type page_view via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
99,154,3,page_view,support,Page View #587,Sample interaction 587 of type page_view via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
58,330,4,email_click,email,Email Click #588,Sample interaction 588 of type email_click via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
212,80,6,add_to_cart,support,Add To Cart #589,Sample interaction 589 of type add_to_cart via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
46,229,9,page_view,store,Page View #590,Sample interaction 590 of type page_view via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
225,477,5,support_ticket,email,Support Ticket #591,Sample interaction 591 of type support_ticket via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
142,468,1,email_open,mobile_app,Email Open #592,Sample interaction 592 of type email_open via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
145,312,4,store_visit,email,Store Visit #593,Sample interaction 593 of type store_visit via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
249,506,4,review,mobile_app,Review #594,Sample interaction 594 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
239,420,1,review,support,Review #595,Sample interaction 595 of type review via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
163,711,1,email_open,web,Email Open #596,Sample interaction 596 of type email_open via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
218,756,5,add_to_cart,mobile_app,Add To Cart #597,Sample interaction 597 of type add_to_cart via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
61,430,8,page_view,mobile_app,Page View #598,Sample interaction 598 of type page_view via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
24,45,4,email_click,email,Email Click #599,Sample interaction 599 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
250,766,2,add_to_cart,support,Add To Cart #600,Sample interaction 600 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
164,404,2,page_view,store,Page View #601,Sample interaction 601 of type page_view via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
61,299,5,email_open,store,Email Open #602,Sample interaction 602 of type email_open via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
82,464,5,review,web,Review #603,Sample interaction 603 of type review via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
35,799,2,purchase,web,Purchase #604,Sample interaction 604 of type purchase via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
116,478,6,email_click,web,Email Click #605,Sample interaction 605 of type email_click via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
92,789,4,store_visit,email,Store Visit #606,Sample interaction 606 of type store_visit via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
68,123,2,purchase,email,Purchase #607,Sample interaction 607 of type purchase via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
11,221,6,purchase,web,Purchase #608,Sample interaction 608 of type purchase via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
248,365,7,page_view,email,Page View #609,Sample interaction 609 of type page_view via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
210,179,1,email_click,store,Email Click #610,Sample interaction 610 of type email_click via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
192,564,4,add_to_cart,store,Add To Cart #611,Sample interaction 611 of type add_to_cart via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
206,144,2,page_view,web,Page View #612,Sample interaction 612 of type page_view via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
34,203,7,email_open,web,Email Open #613,Sample interaction 613 of type email_open via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
151,266,2,page_view,web,Page View #614,Sample interaction 614 of type page_view via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
232,662,8,purchase,web,Purchase #615,Sample interaction 615 of type purchase via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
32,44,8,page_view,mobile_app,Page View #616,Sample interaction 616 of type page_view via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
111,742,7,store_visit,web,Store Visit #617,Sample interaction 617 of type store_visit via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
175,437,3,email_open,mobile_app,Email Open #618,Sample interaction 618 of type email_open via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
71,287,8,purchase,web,Purchase #619,Sample interaction 619 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
159,632,4,support_ticket,store,Support Ticket #620,Sample interaction 620 of type support_ticket via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
226,564,8,page_view,web,Page View #621,Sample interaction 621 of type page_view via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
99,141,7,review,support,Review #622,Sample interaction 622 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
162,557,1,email_click,email,Email Click #623,Sample interaction 623 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
140,497,6,email_open,store,Email Open #624,Sample interaction 624 of type email_open via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
47,27,6,review,web,Review #625,Sample interaction 625 of type review via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
15,484,9,email_open,support,Email Open #626,Sample interaction 626 of type email_open via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
250,164,2,review,mobile_app,Review #627,Sample interaction 627 of type review via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
137,755,1,review,support,Review #628,Sample interaction 628 of type review via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
91,178,3,review,support,Review #629,Sample interaction 629 of type review via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
207,756,6,page_view,email,Page View #630,Sample interaction 630 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
145,146,4,store_visit,support,Store Visit #631,Sample interaction 631 of type store_visit via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
45,503,1,add_to_cart,web,Add To Cart #632,Sample interaction 632 of type add_to_cart via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
155,225,1,store_visit,web,Store Visit #633,Sample interaction 633 of type store_visit via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
235,629,4,purchase,email,Purchase #634,Sample interaction 634 of type purchase via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
236,332,1,page_view,mobile_app,Page View #635,Sample interaction 635 of type page_view via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
181,146,2,email_open,web,Email Open #636,Sample interaction 636 of type email_open via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
181,679,7,add_to_cart,email,Add To Cart #637,Sample interaction 637 of type add_to_cart via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
83,140,3,email_click,store,Email Click #638,Sample interaction 638 of type email_click via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
45,725,9,email_open,mobile_app,Email Open #639,Sample interaction 639 of type email_open via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
209,180,7,support_ticket,email,Support Ticket #640,Sample interaction 640 of type support_ticket via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
46,747,1,email_click,support,Email Click #641,Sample interaction 641 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
47,617,6,review,support,Review #642,Sample interaction 642 of type review via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
240,509,3,email_open,web,Email Open #643,Sample interaction 643 of type email_open via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
89,328,3,add_to_cart,email,Add To Cart #644,Sample interaction 644 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
3,272,4,review,web,Review #645,Sample interaction 645 of type review via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
66,111,1,page_view,store,Page View #646,Sample interaction 646 of type page_view via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
188,430,3,email_click,store,Email Click #647,Sample interaction 647 of type email_click via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
90,560,7,add_to_cart,store,Add To Cart #648,Sample interaction 648 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
167,777,4,purchase,store,Purchase #649,Sample interaction 649 of type purchase via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
205,35,5,page_view,email,Page View #650,Sample interaction 650 of type page_view via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
244,108,2,email_open,mobile_app,Email Open #651,Sample interaction 651 of type email_open via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
42,750,2,add_to_cart,email,Add To Cart #652,Sample interaction 652 of type add_to_cart via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
158,495,1,email_click,mobile_app,Email Click #653,Sample interaction 653 of type email_click via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
228,445,3,page_view,web,Page View #654,Sample interaction 654 of type page_view via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
53,195,7,support_ticket,email,Support Ticket #655,Sample interaction 655 of type support_ticket via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
61,99,1,email_click,support,Email Click #656,Sample interaction 656 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
216,503,3,page_view,email,Page View #657,Sample interaction 657 of type page_view via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
110,90,5,store_visit,mobile_app,Store Visit #658,Sample interaction 658 of type store_visit via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
7,212,3,support_ticket,web,Support Ticket #659,Sample interaction 659 of type support_ticket via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
217,119,5,email_click,store,Email Click #660,Sample interaction 660 of type email_click via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
230,677,5,add_to_cart,support,Add To Cart #661,Sample interaction 661 of type add_to_cart via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
48,380,7,email_open,mobile_app,Email Open #662,Sample interaction 662 of type email_open via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
12,270,8,store_visit,email,Store Visit #663,Sample interaction 663 of type store_visit via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
215,276,1,purchase,web,Purchase #664,Sample interaction 664 of type purchase via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
172,353,9,email_click,support,Email Click #665,Sample interaction 665 of type email_click via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
142,63,7,email_click,support,Email Click #666,Sample interaction 666 of type email_click via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
147,242,8,support_ticket,web,Support Ticket #667,Sample interaction 667 of type support_ticket via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
232,732,1,purchase,web,Purchase #668,Sample interaction 668 of type purchase via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
45,172,4,review,mobile_app,Review #669,Sample interaction 669 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
109,81,7,review,mobile_app,Review #670,Sample interaction 670 of type review via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
67,328,2,add_to_cart,store,Add To Cart #671,Sample interaction 671 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
102,566,6,support_ticket,support,Support Ticket #672,Sample interaction 672 of type support_ticket via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
235,13,9,email_click,web,Email Click #673,Sample interaction 673 of type email_click via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
39,152,2,add_to_cart,support,Add To Cart #674,Sample interaction 674 of type add_to_cart via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
202,293,9,email_open,store,Email Open #675,Sample interaction 675 of type email_open via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
99,671,8,store_visit,web,Store Visit #676,Sample interaction 676 of type store_visit via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
